C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_444.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_444.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_444.jpg,0,1,0,30.19033
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_513.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_513.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_513.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_582.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_582.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_582.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_651.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_651.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_651.jpg,0,1,0,30.19026
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_719.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_719.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_719.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_787.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_787.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_787.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_856.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_856.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_856.jpg,0,1,0,30.19032
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_925.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_925.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_925.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_25_992.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_25_992.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_25_992.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_060.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_060.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_060.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_128.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_128.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_128.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_195.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_195.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_195.jpg,0,1,0,30.19028
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_264.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_264.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_264.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_332.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_332.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_332.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_404.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_404.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_404.jpg,0,1,0,30.19032
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_473.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_473.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_473.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_542.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_542.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_542.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_612.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_612.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_612.jpg,-0.05,1,0,30.18972
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_680.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_680.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_680.jpg,-0.2,1,0,30.17983
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_748.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_748.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_748.jpg,0,1,0,30.1829
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_818.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_818.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_818.jpg,0,1,0,30.1895
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_887.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_887.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_887.jpg,0,1,0,30.1901
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_26_956.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_26_956.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_26_956.jpg,0,1,0,30.19027
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_026.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_026.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_026.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_095.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_095.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_095.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_163.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_163.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_163.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_232.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_232.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_232.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_299.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_299.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_299.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_369.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_369.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_369.jpg,-0.15,1,0,30.18427
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_437.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_437.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_437.jpg,-0.3,1,0,30.16929
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_508.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_508.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_508.jpg,0,1,0,30.18824
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_577.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_577.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_577.jpg,0,1,0,30.18987
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_644.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_644.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_644.jpg,0,1,0,30.1902
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_714.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_714.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_714.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_786.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_786.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_786.jpg,0,1,0,30.19028
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_854.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_854.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_854.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_922.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_922.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_922.jpg,0,1,0,30.19032
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_27_993.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_27_993.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_27_993.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_064.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_064.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_064.jpg,0,1,0,30.19028
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_132.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_132.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_132.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_203.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_203.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_203.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_273.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_273.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_273.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_341.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_341.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_341.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_411.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_411.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_411.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_479.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_479.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_479.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_547.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_547.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_547.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_617.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_617.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_617.jpg,0,1,0,30.19032
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_685.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_685.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_685.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_752.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_752.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_752.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_821.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_821.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_821.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_891.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_891.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_891.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_28_959.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_28_959.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_28_959.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_031.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_031.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_031.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_103.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_103.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_103.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_172.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_172.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_172.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_242.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_242.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_242.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_309.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_309.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_309.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_378.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_378.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_378.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_448.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_448.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_448.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_516.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_516.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_516.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_586.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_586.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_586.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_655.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_655.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_655.jpg,0,1,0,30.19046
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_726.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_726.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_726.jpg,-0.2,1,0,30.17986
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_796.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_796.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_796.jpg,-0.35,1,0,30.1635
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_867.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_867.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_867.jpg,0,1,0,30.18954
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_29_936.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_29_936.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_29_936.jpg,0,1,0,30.18996
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_004.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_004.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_004.jpg,0,1,0,30.19024
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_072.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_072.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_072.jpg,0,1,0,30.19028
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_139.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_139.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_139.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_208.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_208.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_208.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_276.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_276.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_276.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_346.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_346.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_346.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_414.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_414.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_414.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_483.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_483.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_483.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_552.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_552.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_552.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_619.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_619.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_619.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_689.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_689.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_689.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_761.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_761.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_761.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_832.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_832.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_832.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_899.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_899.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_899.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_30_969.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_30_969.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_30_969.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_039.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_039.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_039.jpg,0,1,0,30.19045
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_108.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_108.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_108.jpg,0,1,0,30.19032
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_177.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_177.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_177.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_248.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_248.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_248.jpg,0,1,0,30.19042
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_317.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_317.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_317.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_387.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_387.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_387.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_454.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_454.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_454.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_522.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_522.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_522.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_588.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_588.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_588.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_655.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_655.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_655.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_724.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_724.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_724.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_795.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_795.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_795.jpg,0,1,0,30.19027
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_863.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_863.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_863.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_930.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_930.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_930.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_31_998.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_31_998.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_31_998.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_069.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_069.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_069.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_139.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_139.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_139.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_211.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_211.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_211.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_277.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_277.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_277.jpg,-0.15,1,0,30.18423
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_347.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_347.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_347.jpg,-0.35,1,0,30.16348
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_416.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_416.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_416.jpg,0,1,0,30.17911
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_484.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_484.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_484.jpg,0,1,0,30.1887
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_554.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_554.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_554.jpg,0,1,0,30.18984
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_622.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_622.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_622.jpg,0,1,0,30.19015
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_690.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_690.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_690.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_757.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_757.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_757.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_825.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_825.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_825.jpg,0,1,0,30.19032
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_892.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_892.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_892.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_32_958.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_32_958.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_32_958.jpg,0,1,0,30.19027
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_33_027.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_33_027.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_33_027.jpg,0,1,0,30.1903
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_33_097.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_33_097.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_33_097.jpg,0,1,0,30.19031
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_33_166.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_33_166.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_33_166.jpg,0,1,0,30.19029
C:\drivingsim_recs\IMG\center_2026_04_13_16_26_33_232.jpg,C:\drivingsim_recs\IMG\left_2026_04_13_16_26_33_232.jpg,C:\drivingsim_recs\IMG\right_2026_04_13_16_26_33_232.jpg,0,1,0,30.1903
